fixture_id,league_id,league_name,home_team_id,home_team_name,away_team_id,away_team_name,goals_half_time_home,goals_half_time_away,goals_full_time_home,goals_full_time_away,goals_extra_time_home,goals_extra_time_away,goals_penalty_home,goals_penalty_away,league_round,expected_goals_home,shots_on_goal_home,shots_off_goal_home,shots_insidebox_home,shots_outsidebox_home,total_shots_home,blocked_shots_home,fouls_home,corner_kicks_home,offsides_home,ball_possession_home,yellow_cards_home,red_cards_home,goalkeeper_saves_home,total_passes_home,passes_accurate_home,passes_percentage_home,expected_goals_away,shots_on_goal_away,shots_off_goal_away,shots_insidebox_away,shots_outsidebox_away,total_shots_away,blocked_shots_away,fouls_away,corner_kicks_away,offsides_away,ball_possession_away,yellow_cards_away,red_cards_away,goalkeeper_saves_away,total_passes_away,passes_accurate_away,passes_percentage_away,formation_home,formation_away,start_xi_home,substitutions_home,coach_home_team,start_xi_away,substitutions_away,coach_away_team
710642,39,Premier League,63,Leeds,39,Wolves,0,1,1,1,,,,,Regular Season - 9,,4.0,9.0,13.0,5.0,18.0,5.0,15.0,6.0,1.0,0.63,2.0,,3.0,494.0,402.0,0.81,,4.0,2.0,5.0,3.0,8.0,2.0,14.0,3.0,1.0,0.37,3.0,,3.0,293.0,194.0,0.66,4-4-1-1,3-4-2-1,"['20619', '19118', '19126', '47302', '64003', '3008', '19128', '19131', '935', '19329', '1496']","['19139', '37724', '19569', '153411', '278392', '297187', '19127', '19130', '39105']",,"['1590', '18741', '2922', '130', '18744', '21138', '2677', '2716', '24888', '2887', '18753']","['1605', '285', '2676', '149564', '41112', '18737', '144741', '129791', '158432']",
193024,39,Premier League,49,Chelsea,52,Crystal Palace,1,0,1,0,,,,,Regular Season - 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['730', '82009', '2281', '1200', '2280', '108', '2294', '902', '2296', '866', '102731']","['19243', '2726', '34', '1436', '22240', '2292', '18861']",,"['18837', '18798', '69388', '18839', '18847', '34739', '81774', '19052', '18849', '1432', '3247']","['18840', '18982', '22155', '114751', '18836', '19189', '2905']",
193025,39,Premier League,47,Tottenham,50,Manchester City,0,1,0,1,,,,,Regular Season - 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['159', '170', '167', '768', '175', '106', '90519', '174', '409', '176', '184']","['1375', '12719', '49861', '315', '18897', '160', '407']",,"['18908', '104837', '18818', '771', '90498', '105426', '296', '634', '640', '452', '642']","['18825', '42246', '1108', '50785', '790', '2275', '49840']",
710767,39,Premier League,51,Brighton,52,Crystal Palace,0,0,1,1,,,,,Regular Season - 22,,4.0,10.0,13.0,6.0,19.0,5.0,11.0,9.0,1.0,0.63,0.0,,1.0,569.0,470.0,0.83,,1.0,1.0,1.0,2.0,3.0,1.0,7.0,0.0,2.0,0.37,2.0,,4.0,337.0,246.0,0.73,4-3-1-2,4-3-3,"['18959', '19265', '537', '18961', '47380', '295', '18970', '40911', '6716', '1946', '19364']","['138815', '1469', '18973', '37276', '137300', '17715', '167656', '129643', '116117']",,"['2930', '18847', '2729', '67971', '182201', '18843', '18806', '67972', '19586', '19617', '1135']","['18852', '25927', '2928', '127605', '18853', '18840', '284449', '18862', '18835']",
194066,39,Premier League,66,Aston Villa,50,Manchester City,0,0,0,1,,,,,Regular Season - 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['90516', '19178', '19722', '114757', '111312', '114846', '18777', '19527', '114851', '82011', '105424']","['114752', '90492', '19259', '82340', '50869', '19387', '19283']",,"['18908', '621', '90507', '18818', '771', '42188', '19153', '114744', '296', '634', '642']","['18825', '790', '83019', '80792', '39', '49840', '19284']",
710633,39,Premier League,71,Norwich,51,Brighton,0,0,0,0,,,,,Regular Season - 8,,3.0,5.0,5.0,10.0,15.0,7.0,5.0,8.0,,0.35,3.0,,3.0,292.0,204.0,0.7,,3.0,4.0,8.0,3.0,11.0,4.0,14.0,4.0,,0.65,5.0,,2.0,569.0,478.0,0.84,5-3-2,3-5-2,"['19061', '19066', '18914', '2360', '19070', '26300', '19077', '53525', '22170', '19085', '25332']","['25324', '720', '130417', '161800', '19100', '18933', '130423', '138806', '147835']",,"['18959', '18962', '537', '18961', '18963', '47380', '295', '18970', '40911', '1946', '19364']","['138815', '18973', '6716', '1093', '18981', '137300', '19772', '18968', '18960']",
193026,39,Premier League,64,Hull City,42,Arsenal,0,3,1,3,,,,,Regular Season - 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['114760', '19289', '19606', '19175', '20033', '19215', '13109', '19186', '19160', '1301', '18921']","['19996', '289', '12464', '1737', '83020', '44780', '844']",,"['313', '90489', '1447', '1443', '1439', '1458', '1695', '924', '1459', '910', '2295']","['18829', '18769', '851', '19148', '915', '105800', '47261']",
193950,39,Premier League,72,QPR,60,West Brom,1,0,1,1,,,,,Regular Season - 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['114898', '114777', '45001', '114850', '50031', '103165', '90514', '95570', '114869', '32995', '20124']","['114858', '114881', '88449', '114816', '578', '114789', '114899']",,"['18791', '19548', '114829', '1742', '114759', '87873', '19162', '44789', '19154', '1750', '18956']","['29433', '114853', '114839', '114886', '19147', '19660', '20349']",
868321,39,Premier League,45,Everton,35,Bournemouth,0,0,1,0,,,,,Regular Season - 38,1.04,6.0,5.0,8.0,5.0,13.0,2.0,11.0,9.0,0.0,0.38,1.0,,1.0,305.0,223.0,0.73,0.47,2.0,3.0,4.0,3.0,7.0,2.0,12.0,3.0,1.0,0.62,3.0,,5.0,533.0,447.0,0.84,3-4-2-1,4-2-3-1,"['2932', '2484', '18741', '2936', '895', '2990', '18805', '18929', '162714', '1455', '18781']","['138786', '18858', '2934', '20224', '19364', '284186', '19150', '284327']",,"['18860', '18869', '161671', '6610', '19263', '2490', '2734', '18870', '1125', '284797', '18883']","['51572', '19804', '196855', '18940', '19769', '18866', '18872', '19229', '334725']",
710638,39,Premier League,51,Brighton,50,Manchester City,0,3,1,4,,,,,Regular Season - 9,,5.0,4.0,7.0,3.0,10.0,1.0,10.0,7.0,2.0,0.48,2.0,,8.0,501.0,422.0,0.84,,14.0,3.0,18.0,5.0,23.0,6.0,6.0,6.0,1.0,0.52,3.0,,4.0,566.0,491.0,0.87,3-5-2,4-3-3,"['18959', '537', '18961', '18963', '47380', '295', '18970', '18973', '40911', '1946', '19364']","['138815', '1093', '6716', '18968', '19772', '639', '18960', '19265', '18962']",,"['617', '627', '855', '622', '567', '633', '19187', '636', '44', '631', '643']","['640', '629', '635', '626', '278085', '50828', '152982', '18861', '641']",
194188,39,Premier League,45,Everton,34,Newcastle,2,0,3,1,,,,,Regular Season - 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['51298', '114786', '18759', '18757', '114755', '90513', '114801', '114746', '12753', '19553', '12464']","['114747', '77105', '6289', '44963', '61920', '2287', '18758']",,"['19061', '6599', '20464', '18277', '775', '2205', '90488', '5946', '87348', '49862', '49946']","['20080', '20926', '82138', '18874', '50207', '19637', '18887']",
194450,39,Premier League,48,West Ham,1356,Blackpool,0,0,0,0,,,,,Regular Season - 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['2277', '113751', '114777', '114763', '113614', '115931', '114822', '83032', '18826', '115939', '90675']","['35926', '114758', '115986', '19751', '18844', '115930', '44837']",,"['17355', '87887', '115958', '17360', '18793', '19501', '23600', '18025', '114836', '17824', '82307']","['115952', '19164', '115933', '115963', '87329', '115969', '77131']",
193931,39,Premier League,746,Sunderland,36,Fulham,0,0,0,0,,,,,Regular Season - 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19368', '83131', '19609', '87315', '18912', '20332', '3389', '19899', '19186', '19299', '1187']","['2911', '114897', '19526', '18025', '19996', '44910', '19093']",,"['104311', '104780', '44863', '114751', '82017', '105378', '114775', '114866', '114855', '2921', '114761']","['114768', '2849', '82123', '48521', '114235', '18983', '48125']",
193027,39,Premier League,45,Everton,746,Sunderland,0,0,0,2,,,,,Regular Season - 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['51298', '18759', '18757', '18758', '626', '18925', '19153', '114746', '18763', '2287', '907']","['30412', '20104', '19907', '1558', '50102', '44881', '19236']",,"['19284', '83131', '19660', '1477', '18845', '19899', '15382', '2859', '1758', '19488', '18857']","['114744', '19297', '19398', '113744', '51146', '50228', '19700']",
1035151,39,Premier League,49,Chelsea,50,Manchester City,2,2,4,4,,,,,Regular Season - 12,2.95,9.0,3.0,11.0,6.0,17.0,5.0,13.0,3.0,1.0,0.45,5.0,,6.0,444.0,377.0,0.85,2.88,10.0,3.0,11.0,4.0,15.0,2.0,15.0,3.0,0.0,0.55,3.0,,5.0,531.0,477.0,0.9,4-2-3-1,3-2-4-1,"['18959', '19545', '21998', '259', '47380', '116117', '5996', '152982', '67972', '645', '283058']","['161907', '63577', '270508', '138822', '289618', '95', '136723', '138816', '118307']",,"['617', '627', '567', '129033', '44', '5', '631', '6009', '636', '1422', '1100']","['19187', '2291', '278133', '41621', '19197', '19130', '25004', '284230']",
1035372,39,Premier League,48,West Ham,51,Brighton,0,0,0,0,,,,,Regular Season - 20,0.68,2.0,4.0,4.0,2.0,6.0,0.0,4.0,2.0,3.0,0.31,1.0,,8.0,382.0,311.0,0.81,2.38,8.0,9.0,17.0,5.0,22.0,5.0,6.0,0.0,1.0,0.69,0.0,,2.0,865.0,799.0,0.92,4-2-3-1,4-3-1-2,"['253', '18823', '1445', '18817', '2284', '2869', '1243', '1697', '2938', '19361', '19428']","['284409', '18955', '2997', '18820', '18813', '665', '288118', '288116', '284060']",,"['18960', '305730', '19265', '38695', '46731', '18970', '130423', '296', '311334', '1469', '10329']","['129643', '295', '40911', '356041', '14', '336599', '273758', '200233', '129058']",
1035083,39,Premier League,65,Nottingham Forest,44,Burnley,0,1,1,1,,,,,Regular Season - 5,0.71,4.0,5.0,6.0,8.0,14.0,5.0,16.0,5.0,2.0,0.46,2.0,0.0,2.0,407.0,321.0,0.79,0.55,3.0,4.0,5.0,5.0,10.0,3.0,10.0,4.0,2.0,0.54,3.0,1.0,3.0,487.0,408.0,0.84,4-2-3-1,4-2-3-1,"['50999', '2468', '1746', '44811', '2771', '22149', '24882', '153430', '18746', '2298', '8598']","['41577', '305', '19305', '18931', '557', '25916', '6056', '2991', '305834']",,"['162489', '19331', '323449', '25628', '18918', '19827', '19268', '2790', '123469', '359603', '98936']","['1934', '129169', '37381', '1411', '18922', '19169', '278079', '616', '8589']",
193031,39,Premier League,34,Newcastle,60,West Brom,1,1,1,1,,,,,Regular Season - 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19061', '6599', '20080', '18892', '5946', '179', '36788', '19299', '22093', '20539', '18906']","['49946', '19699', '21704', '50179', '19386', '55949', '18889']",,"['19144', '19548', '90507', '1742', '19147', '19526', '19504', '44789', '19304', '19154', '90511']","['19162', '3106', '19556', '19210', '82017', '80957', '90522']",
1035149,39,Premier League,66,Aston Villa,36,Fulham,2,0,3,1,,,,,Regular Season - 12,3.08,6.0,5.0,9.0,3.0,12.0,1.0,4.0,2.0,3.0,0.51,2.0,,4.0,511.0,425.0,0.83,0.93,5.0,4.0,5.0,4.0,9.0,0.0,17.0,2.0,7.0,0.49,5.0,,4.0,489.0,413.0,0.84,4-2-2-2,4-2-3-1,"['19599', '19298', '19354', '46815', '2724', '1904', '47522', '19191', '2926', '277', '19366']","['983', '786', '133', '671', '47547', '19016', '13489', '766', '2922']",,"['1438', '2920', '152967', '19023', '19549', '1455', '41104', '19004', '899', '2294', '2887']","['19221', '19025', '104', '18753', '19480', '2823', '105', '657', '19657']",
868229,39,Premier League,49,Chelsea,66,Aston Villa,0,1,0,2,,,,,Regular Season - 29,2.16,8.0,15.0,19.0,8.0,27.0,4.0,14.0,13.0,2.0,0.69,3.0,,0.0,600.0,543.0,0.91,0.92,2.0,3.0,2.0,3.0,5.0,0.0,16.0,2.0,0.0,0.31,3.0,,7.0,285.0,214.0,0.75,3-4-2-1,4-4-2,"['2273', '19545', '318', '47380', '2292', '5996', '2291', '2933', '978', '63577', '583']","['136723', '2290', '67972', '17', '138935', '19012', '19220', '19720', '95']",,"['19599', '894', '19354', '19179', '47547', '19191', '1904', '47522', '19192', '19071', '19366']","['19016', '983', '2922', '2724', '671', '13489', '21090', '284390', '169291']",
194059,39,Premier League,68,Bolton,61,Wigan,0,1,1,2,,,,,Regular Season - 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['44827', '114867', '114884', '19697', '87916', '82242', '87798', '114864', '87928', '28434', '114856']","['24939', '114863', '114847', '114848', '19836', '114765', '1108']",,"['44326', '114805', '114804', '51079', '70752', '15382', '11825', '1347', '18849', '18763', '47552']","['49892', '19390', '114826', '19303', '18898', '114110', '17419']",
193030,39,Premier League,46,Leicester,41,Southampton,2,0,2,0,,,,,Regular Season - 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['2728', '90512', '40175', '18774', '91254', '18782', '18777', '35672', '635', '18788', '18843']","['2288', '19226', '114748', '6898', '87896', '104311', '726']",,"['158', '2675', '18936', '18862', '162', '49852', '1749', '181', '304', '19480', '12765']","['18956', '30536', '114750', '18944', '90518', '18941', '18954']",
194452,39,Premier League,34,Newcastle,36,Fulham,0,0,0,0,,,,,Regular Season - 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19061', '6599', '105044', '18775', '18277', '114743', '5946', '83021', '87348', '114860', '18831']","['19332', '87815', '48316', '115950', '82150', '46668', '6929']",,"['104311', '44863', '114751', '83259', '105378', '114838', '114775', '114866', '89051', '2921', '114768']","['114855', '115965', '19979', '115956', '115959', '115964', '82123']",
1035125,39,Premier League,62,Sheffield Utd,33,Manchester United,1,1,1,2,,,,,Regular Season - 9,1.42,6.0,3.0,6.0,6.0,12.0,3.0,12.0,5.0,3.0,0.38,3.0,,3.0,332.0,225.0,0.68,1.1,5.0,6.0,5.0,9.0,14.0,3.0,10.0,4.0,4.0,0.62,1.0,,5.0,556.0,449.0,0.81,4-4-2,4-2-3-1,"['1736', '19201', '50737', '19294', '152969', '158697', '19105', '10169', '36929', '19337', '137302']","['303', '19302', '304161', '199310', '19102', '395209', '373615', '328126', '17407']",,"['526', '886', '2935', '18772', '889', '74', '903', '9971', '1485', '909', '288006']","['908', '174', '284324', '742', '19220', '50132', '547', '180560', '70078']",
193861,39,Premier League,76,Swansea,60,West Brom,2,0,3,0,,,,,Regular Season - 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['160', '19181', '19500', '114832', '19583', '19325', '1133', '53466', '114823', '19502', '100943']","['19332', '114814', '114891', '90508', '45306', '18995', '104777']",,"['18791', '19548', '114829', '19147', '114839', '114759', '87873', '19162', '44789', '29433', '18956']","['19154', '1750', '20349', '1742', '114886', '18462', '19660']",
193029,39,Premier League,64,Hull City,44,Burnley,0,0,0,1,,,,,Regular Season - 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['114760', '19289', '19606', '19175', '20033', '19215', '13109', '19186', '19160', '1301', '18921']","['19996', '12464', '844', '1737', '83020', '44780', '289']",,"['2931', '17363', '114762', '169', '18917', '17727', '19390', '1747', '18927', '19388', '18955']","['18919', '2934', '19513', '20340', '19534', '48051', '17355']",
193193,39,Premier League,746,Sunderland,49,Chelsea,1,2,3,4,,,,,Regular Season - 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['51146', '83131', '19609', '114783', '18912', '19526', '18900', '19299', '30749', '50820', '1648']","['2859', '114744', '19398', '49957', '2932', '1874', '19899']",,"['1436', '82009', '2281', '1200', '2280', '105426', '2294', '12788', '2296', '33413', '901']","['49862', '19243', '19031', '19203', '106799', '629', '104311']",
592198,39,Premier League,41,Southampton,45,Everton,2,0,2,0,,,,,Regular Season - 6,,6.0,6.0,10.0,3.0,13.0,1.0,11.0,4.0,1.0,0.54,1.0,0.0,2.0,610.0,539.0,0.88,,2.0,1.0,3.0,3.0,6.0,3.0,11.0,5.0,1.0,0.46,2.0,1.0,4.0,509.0,435.0,0.85,4-4-2,4-3-3,"['18935', '18936', '18943', '2999', '171', '18949', '18945', '18948', '2938', '18955', '19524']","['20557', '130422', '130420', '231029', '18940', '18956', '18932']",,"['2932', '2724', '19073', '2934', '2484', '2795', '517', '326', '18805', '1455', '18766']","['18761', '138787', '630', '766', '156490', '18765', '18762']",
194401,39,Premier League,34,Newcastle,50,Manchester City,0,2,1,3,,,,,Regular Season - 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19061', '6599', '6929', '105044', '18775', '114743', '90514', '19332', '5946', '87348', '18831']","['87815', '114760', '18277', '83021', '20464', '82150', '85781']",,"['18908', '621', '90507', '499', '771', '42188', '19153', '296', '634', '90493', '5982']","['114744', '115944', '1917', '90516', '83019', '18818', '32906']",
710717,39,Premier League,55,Brentford,33,Manchester United,0,0,1,3,,,,,Regular Season - 17,,9.0,4.0,13.0,5.0,18.0,5.0,7.0,6.0,3.0,0.44,,,2.0,405.0,291.0,0.72,,5.0,2.0,7.0,6.0,13.0,6.0,9.0,9.0,0.0,0.56,,,8.0,519.0,411.0,0.79,3-5-2,4-2-3-1,"['2727', '19124', '19345', '15745', '19789', '30407', '19352', '47438', '25073', '19974', '20589']","['20110', '19346', '20649', '2699', '162189', '19363', '1119', '47016', '276263']",,"['882', '378', '889', '742', '886', '905', '1485', '903', '874', '897', '153430']","['2935', '909', '902', '888', '547', '901', '2931', '19088', '908']",
194402,39,Premier League,33,Manchester United,746,Sunderland,1,0,2,0,,,,,Regular Season - 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['115977', '114764', '114782', '87077', '655', '90490', '104256', '114774', '61998', '50773', '113639']","['26759', '19553', '2886', '82000', '115961', '892', '47553']",,"['1106', '45001', '51199', '18912', '70740', '115945', '87295', '19186', '292', '3431', '82011']","['19996', '17836', '51564', '282', '70725', '82235', '49218']",
1035330,39,Premier League,33,Manchester United,35,Bournemouth,0,1,0,3,,,,,Regular Season - 16,1.16,3.0,5.0,15.0,5.0,20.0,12.0,7.0,10.0,1.0,0.69,3.0,,1.0,660.0,561.0,0.85,1.48,4.0,5.0,9.0,1.0,10.0,1.0,10.0,4.0,2.0,0.31,1.0,,3.0,296.0,208.0,0.7,4-2-3-1,4-2-3-1,"['526', '886', '2935', '891', '739', '903', '74', '9971', '1485', '284324', '908']","['288006', '70078', '909', '18772', '742', '50132', '547', '18846', '284322']",,"['912', '18869', '161671', '6610', '206254', '18872', '1125', '19281', '792', '19245', '18883']","['2734', '37161', '284797', '19482', '19804', '18866', '18870', '18860', '130416']",
193028,39,Premier League,66,Aston Villa,48,West Ham,1,0,1,0,,,,,Regular Season - 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['90516', '36891', '15718', '114752', '87315', '630', '18926', '18804', '18997', '19187', '2928']","['82435', '19178', '18827', '50869', '19283', '102748', '104780']",,"['18812', '19722', '18813', '1441', '19408', '19238', '85757', '114743', '18826', '2991', '35533']","['9970', '48528', '114758', '20439', '69261', '114765', '19827']",
193934,39,Premier League,76,Swansea,33,Manchester United,0,1,0,1,,,,,Regular Season - 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['160', '19181', '19500', '114832', '19583', '19332', '19325', '1133', '53466', '114823', '19488']","['19502', '45306', '100943', '114814', '90508', '18995', '26799']",,"['882', '114764', '114782', '87077', '888', '90490', '104256', '114774', '50940', '50773', '2886']","['21089', '19504', '893', '18772', '113639', '894', '18910']",
710751,39,Premier League,63,Leeds,66,Aston Villa,0,1,0,3,,,,,Regular Season - 20,,1.0,2.0,2.0,2.0,4.0,1.0,17.0,3.0,3.0,0.51,5.0,,6.0,419.0,329.0,0.79,,9.0,2.0,9.0,6.0,15.0,4.0,11.0,5.0,5.0,0.49,3.0,,1.0,407.0,338.0,0.83,4-2-3-1,4-3-1-2,"['20619', '19116', '19126', '26238', '1564', '64003', '19127', '19128', '935', '19329', '1496']","['19569', '19134', '3008', '37724', '19131', '39105', '153400', '47302', '278392']",,"['19599', '2724', '19016', '19179', '147', '19191', '19298', '47522', '19192', '18955', '19366']","['1914', '19071', '894', '983', '671', '19354', '766', '138935', '284500']",
194525,39,Premier League,39,Wolves,66,Aston Villa,0,1,1,2,,,,,Regular Season - 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['115976', '44857', '114873', '18919', '87875', '19390', '20500', '20439', '20300', '19398', '105391']","['18609', '19096', '19301', '115988', '359', '114871', '18836']",,"['114766', '19722', '114850', '82340', '111312', '19238', '114846', '894', '87798', '18777', '114851']","['82435', '83018', '19387', '50869', '19204', '19413', '90492']",
592804,39,Premier League,60,West Brom,41,Southampton,2,0,3,0,,,,,Regular Season - 31,,6.0,6.0,13.0,2.0,15.0,3.0,12.0,5.0,4.0,0.39,0.0,,4.0,285.0,191.0,0.67,,4.0,10.0,8.0,6.0,14.0,0.0,11.0,10.0,2.0,0.61,1.0,,3.0,442.0,340.0,0.77,4-4-1-1,4-4-2,"['19143', '19146', '19152', '19577', '17597', '19164', '47443', '1456', '19462', '458', '25618']","['67972', '19168', '2769', '18994', '18958', '18821', '19148', '19055', '19160']",,"['18932', '18936', '18943', '2999', '171', '18945', '18948', '2938', '20557', '18769', '18955']","['19524', '231029', '2114', '204042', '47480', '1101', '153403', '18935', '18940']",
192784,39,Premier League,47,Tottenham,75,Stoke City,0,2,1,2,,,,,Regular Season - 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['159', '90503', '167', '768', '19318', '18802', '106', '90519', '18854', '174', '184']","['176', '2921', '49861', '170', '1375', '160', '175']",,"['18858', '21383', '18912', '19498', '19698', '83018', '1347', '780', '81993', '19512', '19511']","['19575', '47508', '90492', '18830', '19501', '18928', '77110']",
1035063,39,Premier League,45,Everton,39,Wolves,0,0,0,1,,,,,Regular Season - 3,1.34,7.0,6.0,11.0,4.0,15.0,2.0,10.0,7.0,1.0,0.47,3.0,,2.0,406.0,333.0,0.82,1.08,2.0,5.0,7.0,4.0,11.0,4.0,14.0,0.0,1.0,0.53,4.0,,7.0,472.0,396.0,0.84,4-1-4-1,4-4-1-1,"['2932', '138417', '2936', '17661', '894', '2990', '895', '18805', '162714', '153425', '83']","['330412', '2934', '215874', '20224', '19364', '19073', '167657', '2165', '18755']",,"['1590', '130', '19147', '18744', '280687', '1864', '195103', '18947', '24888', '1165', '129791']","['21138', '2056', '7722', '41606', '19341', '18740', '157912', '18742', '204033']",
592350,39,Premier League,48,West Ham,40,Liverpool,0,0,1,3,,,,,Regular Season - 21,,2.0,3.0,6.0,2.0,8.0,3.0,7.0,6.0,2.0,0.32,2.0,,2.0,365.0,280.0,0.77,,5.0,6.0,10.0,4.0,14.0,3.0,8.0,4.0,1.0,0.68,0.0,,1.0,785.0,700.0,0.89,4-2-3-1,4-3-1-2,"['2997', '18817', '18813', '19147', '1231', '18819', '1243', '2937', '1697', '19361', '19428']","['18834', '18826', '18815', '2473', '278076', '2500', '19629', '18814', '18823']",,"['280', '289', '283', '127472', '296', '300', '292', '507', '307', '306', '305']","['293', '302', '297', '1101', '138780', '281', '1600', '162904', '18812']",
193032,39,Premier League,75,Stoke City,47,Tottenham,2,0,3,0,,,,,Regular Season - 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['2930', '21383', '19498', '19575', '47508', '19501', '19193', '780', '81993', '18830', '19511']","['90492', '29433', '83018', '18912', '18928', '87328', '77110']",,"['159', '170', '768', '315', '175', '106', '90519', '174', '409', '176', '184']","['1375', '2921', '167', '18897', '160', '18854', '407']",
1035139,39,Premier League,45,Everton,51,Brighton,1,0,1,1,,,,,Regular Season - 11,0.71,4.0,4.0,6.0,4.0,10.0,2.0,15.0,3.0,0.0,0.2,4.0,,2.0,208.0,129.0,0.62,0.51,2.0,4.0,5.0,2.0,7.0,1.0,5.0,3.0,3.0,0.8,2.0,,3.0,866.0,778.0,0.9,4-4-1-1,4-3-3,"['2932', '894', '2936', '17661', '2165', '19128', '895', '2990', '18929', '18805', '18766']","['125743', '138417', '19073', '330412', '20224', '2934', '153425', '83', '18755']",,"['129058', '537', '38695', '18963', '18970', '295', '130423', '296', '301771', '129643', '106835']","['10329', '135775', '14', '311334', '7600', '19265', '356041', '18960', '305730']",
868048,39,Premier League,36,Fulham,35,Bournemouth,1,2,2,2,,,,,Regular Season - 11,,4.0,8.0,12.0,7.0,19.0,7.0,9.0,5.0,1.0,0.69,2.0,,4.0,585.0,496.0,0.85,,6.0,4.0,8.0,2.0,10.0,0.0,11.0,6.0,0.0,0.31,0.0,,2.0,268.0,187.0,0.7,4-2-3-1,4-2-3-1,"['1438', '19004', '18814', '19023', '19549', '19480', '41104', '19329', '899', '19027', '2825']","['19025', '2294', '19221', '104', '19657', '18962', '946', '284475', '19145']",,"['912', '18815', '18866', '6610', '18869', '18872', '2490', '1125', '2734', '19245', '18883']","['196855', '19824', '19769', '19804', '18860', '19482', '19964', '18878', '18940']",
1035105,39,Premier League,48,West Ham,62,Sheffield Utd,2,0,2,0,,,,,Regular Season - 7,2.14,9.0,8.0,17.0,3.0,20.0,3.0,6.0,7.0,2.0,0.52,1.0,,2.0,494.0,424.0,0.86,1.07,2.0,6.0,11.0,5.0,16.0,8.0,9.0,4.0,3.0,0.48,1.0,,6.0,441.0,364.0,0.83,4-2-3-1,3-5-2,"['253', '1231', '2726', '21694', '2284', '1243', '2869', '19428', '2938', '1646', '18819']","['19361', '15911', '1445', '1697', '665', '18955', '18817', '261', '2997']",,"['1736', '1949', '19093', '19294', '19201', '36929', '10169', '158697', '152969', '137302', '19337']","['19091', '18762', '199310', '50737', '303', '19105', '138828', '304161', '19779']",
193033,39,Premier League,52,Crystal Palace,33,Manchester United,0,1,1,2,,,,,Regular Season - 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18837', '69388', '18839', '18847', '18841', '19189', '81774', '18849', '1432', '18982', '3247']","['19052', '2905', '87349', '19429', '18836', '34739', '18840']",,"['882', '892', '888', '891', '893', '894', '12753', '901', '531', '898', '50773']","['18772', '119', '19242', '2924', '90515', '899', '44826']",
710837,39,Premier League,55,Brentford,44,Burnley,0,0,2,0,,,,,Regular Season - 29,,4.0,3.0,7.0,6.0,13.0,6.0,6.0,2.0,4.0,0.55,1.0,0.0,1.0,475.0,325.0,0.68,,1.0,5.0,3.0,4.0,7.0,1.0,10.0,9.0,4.0,0.45,1.0,1.0,1.0,373.0,238.0,0.64,4-5-1,4-4-2,"['19465', '19124', '1119', '19346', '19789', '174', '30407', '19352', '25073', '19974', '20589']","['20649', '47438', '15799', '2699', '15745', '2731', '2727', '19345', '20110']",,"['18911', '2936', '18918', '19331', '19495', '18925', '18926', '19268', '25416', '665', '18929']","['19169', '18922', '18915', '264437', '18977', '18912', '18836', '18916', '18927']",
192785,39,Premier League,60,West Brom,34,Newcastle,0,1,0,2,,,,,Regular Season - 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18791', '90507', '2105', '19147', '19210', '19162', '44789', '19154', '1750', '90511', '3106']","['1109', '3389', '105043', '82017', '19304', '19144', '1742']",,"['19061', '6599', '18796', '3333', '18892', '179', '19299', '22093', '21704', '19699', '18906']","['18277', '50179', '20080', '36788', '49946', '18887', '19484']",
